currentTick;currentActivePowerConsumption;currentActivePowerPv;currentActivePowerPvAutoConsumption;currentActivePowerPvFeedIn;currentActivePowerChp;currentActivePowerChpAutoConsumption;currentActivePowerChpFeedIn;currentActivePowerBatteryCharging;currentActivePowerBatteryDischarging;currentActivePowerBatteryAutoConsumption;currentActivePowerBatteryFeedIn;currentActivePowerExternal;currentReactivePowerExternal;currentGasPowerExternal;epsCosts;plsCosts;gasCosts;feedInCostsPV;feedInCostsCHP;autoConsumptionCosts;currentPvFeedInPrice
8520;148.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;148.0;21.0;0.0;0.001073;0.0;0.0;0.0;0.0;0.0;10.0
8580;148.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;148.0;21.0;0.0;0.001073;0.0;0.0;0.0;0.0;0.0;10.0
8640;148.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;148.0;21.0;0.0;0.001073;0.0;0.0;0.0;0.0;0.0;10.0
8700;148.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;148.0;21.0;0.0;0.001073;0.0;0.0;0.0;0.0;0.0;10.0
8760;148.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;148.0;21.0;0.0;0.001073;0.0;0.0;0.0;0.0;0.0;10.0
8820;148.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;148.0;21.0;0.0;0.001073;0.0;0.0;0.0;0.0;0.0;10.0
8880;148.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;148.0;21.0;0.0;0.001073;0.0;0.0;0.0;0.0;0.0;10.0
8940;148.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;148.0;21.0;0.0;0.001073;0.0;0.0;0.0;0.0;0.0;10.0
9000;148.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;148.0;21.0;0.0;0.001073;0.0;0.0;0.0;0.0;0.0;10.0
9060;147.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;147.0;20.0;0.0;0.00106575;0.0;0.0;0.0;0.0;0.0;10.0
9120;147.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;147.0;20.0;0.0;0.00106575;0.0;0.0;0.0;0.0;0.0;10.0
9180;147.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;147.0;20.0;0.0;0.00106575;0.0;0.0;0.0;0.0;0.0;10.0
9240;147.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;147.0;20.0;0.0;0.00106575;0.0;0.0;0.0;0.0;0.0;10.0
9300;147.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;147.0;20.0;0.0;0.00106575;0.0;0.0;0.0;0.0;0.0;10.0
9360;147.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;147.0;20.0;0.0;0.00106575;0.0;0.0;0.0;0.0;0.0;10.0
9420;147.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;147.0;20.0;0.0;0.00106575;0.0;0.0;0.0;0.0;0.0;10.0
9480;147.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;147.0;20.0;0.0;0.00106575;0.0;0.0;0.0;0.0;0.0;10.0
9540;147.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;147.0;20.0;0.0;0.00106575;0.0;0.0;0.0;0.0;0.0;10.0
9600;147.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;147.0;20.0;0.0;0.00106575;0.0;0.0;0.0;0.0;0.0;10.0
9660;147.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;147.0;20.0;0.0;0.00106575;0.0;0.0;0.0;0.0;0.0;10.0
9720;147.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;147.0;20.0;0.0;0.00106575;0.0;0.0;0.0;0.0;0.0;10.0
9780;147.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;147.0;20.0;0.0;0.00106575;0.0;0.0;0.0;0.0;0.0;10.0
9840;147.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;147.0;20.0;0.0;0.00106575;0.0;0.0;0.0;0.0;0.0;10.0
9900;147.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;147.0;20.0;0.0;0.00106575;0.0;0.0;0.0;0.0;0.0;10.0
9960;146.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;146.0;20.0;0.0;0.0010585000000000002;0.0;0.0;0.0;0.0;0.0;10.0
10020;146.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;146.0;20.0;0.0;0.0010585000000000002;0.0;0.0;0.0;0.0;0.0;10.0
10080;146.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;146.0;20.0;0.0;0.0010585000000000002;0.0;0.0;0.0;0.0;0.0;10.0
10140;146.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;146.0;20.0;0.0;0.0010585000000000002;0.0;0.0;0.0;0.0;0.0;10.0
10200;146.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;146.0;20.0;0.0;0.0010585000000000002;0.0;0.0;0.0;0.0;0.0;10.0
10260;146.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;146.0;20.0;0.0;0.0010585000000000002;0.0;0.0;0.0;0.0;0.0;10.0
10320;146.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;146.0;20.0;0.0;0.0010585000000000002;0.0;0.0;0.0;0.0;0.0;10.0
10380;146.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;146.0;20.0;0.0;0.0010585000000000002;0.0;0.0;0.0;0.0;0.0;10.0
10440;146.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;146.0;20.0;0.0;0.0010585000000000002;0.0;0.0;0.0;0.0;0.0;10.0
10500;146.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;146.0;20.0;0.0;0.0010585000000000002;0.0;0.0;0.0;0.0;0.0;10.0
10560;146.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;146.0;20.0;0.0;0.0010585000000000002;0.0;0.0;0.0;0.0;0.0;10.0
10620;146.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;146.0;20.0;0.0;0.0010585000000000002;0.0;0.0;0.0;0.0;0.0;10.0
10680;146.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;146.0;20.0;0.0;0.0010585000000000002;0.0;0.0;0.0;0.0;0.0;10.0
10740;146.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;146.0;20.0;0.0;0.0010585000000000002;0.0;0.0;0.0;0.0;0.0;10.0
10800;146.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;146.0;20.0;0.0;0.0010585000000000002;0.0;0.0;0.0;0.0;0.0;10.0
10860;145.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;145.0;20.0;0.0;0.00105125;0.0;0.0;0.0;0.0;0.0;10.0
10920;145.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;145.0;20.0;0.0;0.00105125;0.0;0.0;0.0;0.0;0.0;10.0
10980;145.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;145.0;20.0;0.0;0.00105125;0.0;0.0;0.0;0.0;0.0;10.0
11040;145.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;145.0;20.0;0.0;0.00105125;0.0;0.0;0.0;0.0;0.0;10.0
11100;145.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;145.0;20.0;0.0;0.00105125;0.0;0.0;0.0;0.0;0.0;10.0
11160;145.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;145.0;20.0;0.0;0.00105125;0.0;0.0;0.0;0.0;0.0;10.0
11220;145.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;145.0;20.0;0.0;0.00105125;0.0;0.0;0.0;0.0;0.0;10.0
11280;145.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;145.0;20.0;0.0;0.00105125;0.0;0.0;0.0;0.0;0.0;10.0
11340;145.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;145.0;20.0;0.0;0.00105125;0.0;0.0;0.0;0.0;0.0;10.0
11400;145.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;145.0;20.0;0.0;0.00105125;0.0;0.0;0.0;0.0;0.0;10.0
11460;145.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;145.0;20.0;0.0;0.00105125;0.0;0.0;0.0;0.0;0.0;10.0
11520;145.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;145.0;20.0;0.0;0.00105125;0.0;0.0;0.0;0.0;0.0;10.0
11580;145.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;145.0;20.0;0.0;0.00105125;0.0;0.0;0.0;0.0;0.0;10.0
11640;145.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;145.0;20.0;0.0;0.00105125;0.0;0.0;0.0;0.0;0.0;10.0
11700;145.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;145.0;20.0;0.0;0.00105125;0.0;0.0;0.0;0.0;0.0;10.0
11760;144.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;144.0;20.0;0.0;0.001044;0.0;0.0;0.0;0.0;0.0;10.0
11820;144.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;144.0;20.0;0.0;0.001044;0.0;0.0;0.0;0.0;0.0;10.0
11880;144.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;144.0;20.0;0.0;0.001044;0.0;0.0;0.0;0.0;0.0;10.0
11940;144.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;144.0;20.0;0.0;0.001044;0.0;0.0;0.0;0.0;0.0;10.0
12000;144.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;144.0;20.0;0.0;0.001044;0.0;0.0;0.0;0.0;0.0;10.0
12060;144.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;144.0;20.0;0.0;0.001044;0.0;0.0;0.0;0.0;0.0;10.0
12120;144.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;144.0;20.0;0.0;0.001044;0.0;0.0;0.0;0.0;0.0;10.0
12180;144.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;144.0;20.0;0.0;0.001044;0.0;0.0;0.0;0.0;0.0;10.0
12240;144.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;144.0;20.0;0.0;0.001044;0.0;0.0;0.0;0.0;0.0;10.0
12300;144.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;144.0;20.0;0.0;0.001044;0.0;0.0;0.0;0.0;0.0;10.0
12360;144.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;144.0;20.0;0.0;0.001044;0.0;0.0;0.0;0.0;0.0;10.0
12420;144.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;144.0;20.0;0.0;0.001044;0.0;0.0;0.0;0.0;0.0;10.0
12480;144.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;144.0;20.0;0.0;0.001044;0.0;0.0;0.0;0.0;0.0;10.0
12540;144.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;144.0;20.0;0.0;0.001044;0.0;0.0;0.0;0.0;0.0;10.0
12600;144.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;144.0;20.0;0.0;0.001044;0.0;0.0;0.0;0.0;0.0;10.0
12660;143.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;143.0;20.0;0.0;0.0010367500000000001;0.0;0.0;0.0;0.0;0.0;10.0
12720;143.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;143.0;20.0;0.0;0.0010367500000000001;0.0;0.0;0.0;0.0;0.0;10.0
12780;143.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;143.0;20.0;0.0;0.0010367500000000001;0.0;0.0;0.0;0.0;0.0;10.0
12840;143.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;143.0;20.0;0.0;0.0010367500000000001;0.0;0.0;0.0;0.0;0.0;10.0
12900;143.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;143.0;20.0;0.0;0.0010367500000000001;0.0;0.0;0.0;0.0;0.0;10.0
12960;143.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;143.0;20.0;0.0;0.0010367500000000001;0.0;0.0;0.0;0.0;0.0;10.0
13020;143.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;143.0;20.0;0.0;0.0010367500000000001;0.0;0.0;0.0;0.0;0.0;10.0
13080;143.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;143.0;20.0;0.0;0.0010367500000000001;0.0;0.0;0.0;0.0;0.0;10.0
13140;143.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;143.0;20.0;0.0;0.0010367500000000001;0.0;0.0;0.0;0.0;0.0;10.0
13200;143.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;143.0;20.0;0.0;0.0010367500000000001;0.0;0.0;0.0;0.0;0.0;10.0
13260;143.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;143.0;20.0;0.0;0.0010367500000000001;0.0;0.0;0.0;0.0;0.0;10.0
13320;143.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;143.0;20.0;0.0;0.0010367500000000001;0.0;0.0;0.0;0.0;0.0;10.0
13380;143.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;143.0;20.0;0.0;0.0010367500000000001;0.0;0.0;0.0;0.0;0.0;10.0
13440;143.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;143.0;20.0;0.0;0.0010367500000000001;0.0;0.0;0.0;0.0;0.0;10.0
13500;143.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;143.0;20.0;0.0;0.0010367500000000001;0.0;0.0;0.0;0.0;0.0;10.0
13560;143.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;143.0;20.0;0.0;0.0010367500000000001;0.0;0.0;0.0;0.0;0.0;10.0
13620;143.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;143.0;20.0;0.0;0.0010367500000000001;0.0;0.0;0.0;0.0;0.0;10.0
13680;143.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;143.0;20.0;0.0;0.0010367500000000001;0.0;0.0;0.0;0.0;0.0;10.0
13740;143.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;143.0;20.0;0.0;0.0010367500000000001;0.0;0.0;0.0;0.0;0.0;10.0
13800;143.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;143.0;20.0;0.0;0.0010367500000000001;0.0;0.0;0.0;0.0;0.0;10.0
13860;143.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;143.0;20.0;0.0;0.0010367500000000001;0.0;0.0;0.0;0.0;0.0;10.0
13920;143.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;143.0;20.0;0.0;0.0010367500000000001;0.0;0.0;0.0;0.0;0.0;10.0
13980;143.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;143.0;20.0;0.0;0.0010367500000000001;0.0;0.0;0.0;0.0;0.0;10.0
14040;143.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;143.0;20.0;0.0;0.0010367500000000001;0.0;0.0;0.0;0.0;0.0;10.0
14100;143.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;143.0;20.0;0.0;0.0010367500000000001;0.0;0.0;0.0;0.0;0.0;10.0
14160;143.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;143.0;20.0;0.0;0.0010367500000000001;0.0;0.0;0.0;0.0;0.0;10.0
14220;143.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;143.0;20.0;0.0;0.0010367500000000001;0.0;0.0;0.0;0.0;0.0;10.0
14280;143.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;143.0;20.0;0.0;0.0010367500000000001;0.0;0.0;0.0;0.0;0.0;10.0
14340;143.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;143.0;20.0;0.0;0.0010367500000000001;0.0;0.0;0.0;0.0;0.0;10.0
14400;143.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;143.0;20.0;0.0;0.0010367500000000001;0.0;0.0;0.0;0.0;0.0;10.0
14460;143.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;143.0;20.0;0.0;0.0010367500000000001;0.0;0.0;0.0;0.0;0.0;10.0
14520;143.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;143.0;20.0;0.0;0.0010367500000000001;0.0;0.0;0.0;0.0;0.0;10.0
14580;143.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;143.0;20.0;0.0;0.0010367500000000001;0.0;0.0;0.0;0.0;0.0;10.0
14640;143.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;143.0;20.0;0.0;0.0010367500000000001;0.0;0.0;0.0;0.0;0.0;10.0
14700;143.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;143.0;20.0;0.0;0.0010367500000000001;0.0;0.0;0.0;0.0;0.0;10.0
14760;143.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;143.0;20.0;0.0;0.0010367500000000001;0.0;0.0;0.0;0.0;0.0;10.0
14820;143.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;143.0;20.0;0.0;0.0010367500000000001;0.0;0.0;0.0;0.0;0.0;10.0
14880;143.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;143.0;20.0;0.0;0.0010367500000000001;0.0;0.0;0.0;0.0;0.0;10.0
14940;143.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;143.0;20.0;0.0;0.0010367500000000001;0.0;0.0;0.0;0.0;0.0;10.0
15000;143.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;143.0;20.0;0.0;0.0010367500000000001;0.0;0.0;0.0;0.0;0.0;10.0
15060;143.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;143.0;20.0;0.0;0.0010367500000000001;0.0;0.0;0.0;0.0;0.0;10.0
15120;143.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;143.0;20.0;0.0;0.0010367500000000001;0.0;0.0;0.0;0.0;0.0;10.0
15180;143.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;143.0;20.0;0.0;0.0010367500000000001;0.0;0.0;0.0;0.0;0.0;10.0
15240;143.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;143.0;20.0;0.0;0.0010367500000000001;0.0;0.0;0.0;0.0;0.0;10.0
15300;143.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;143.0;20.0;0.0;0.0010367500000000001;0.0;0.0;0.0;0.0;0.0;10.0
15360;145.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;145.0;20.0;0.0;0.00105125;0.0;0.0;0.0;0.0;0.0;10.0
15420;145.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;145.0;20.0;0.0;0.00105125;0.0;0.0;0.0;0.0;0.0;10.0
15480;245.0;0.0;0.0;0.0;-4988.0;-245.0;-4743.0;0.0;0.0;0.0;0.0;-4743.0;2436.0;35500.0;-0.012197777777777778;0.0043575;0.07888888888888888;0.0;-0.0118575;-3.402777777777778E-4;10.0
15540;245.0;0.0;0.0;0.0;-5098.0;-245.0;-4853.0;0.0;0.0;0.0;0.0;-4853.0;2489.0;35500.0;-0.012472777777777777;0.0046325;0.07888888888888888;0.0;-0.0121325;-3.402777777777778E-4;10.0
15600;245.0;0.0;0.0;0.0;-5208.0;-245.0;-4963.0;0.0;0.0;0.0;0.0;-4963.0;2542.0;35500.0;-0.012747777777777778;0.0049075;0.07888888888888888;0.0;-0.0124075;-3.402777777777778E-4;10.0
15660;245.0;0.0;0.0;0.0;-5318.0;-245.0;-5073.0;0.0;0.0;0.0;0.0;-5073.0;2596.0;35500.0;-0.013022777777777777;0.0051825;0.07888888888888888;0.0;-0.0126825;-3.402777777777778E-4;10.0
15720;245.0;0.0;0.0;0.0;-5428.0;-245.0;-5183.0;0.0;0.0;0.0;0.0;-5183.0;2649.0;35500.0;-0.013297777777777778;0.0054575;0.07888888888888888;0.0;-0.0129575;-3.402777777777778E-4;10.0
15780;245.0;0.0;0.0;0.0;-5500.0;-245.0;-5255.0;0.0;0.0;0.0;0.0;-5255.0;2683.0;35500.0;-0.013477777777777778;0.0056375;0.07888888888888888;0.0;-0.0131375;-3.402777777777778E-4;10.0
15840;245.0;0.0;0.0;0.0;-5500.0;-245.0;-5255.0;0.0;0.0;0.0;0.0;-5255.0;2683.0;35500.0;-0.013477777777777778;0.0056375;0.07888888888888888;0.0;-0.0131375;-3.402777777777778E-4;10.0
15900;245.0;0.0;0.0;0.0;-5500.0;-245.0;-5255.0;0.0;0.0;0.0;0.0;-5255.0;2683.0;35500.0;-0.013477777777777778;0.0056375;0.07888888888888888;0.0;-0.0131375;-3.402777777777778E-4;10.0
15960;245.0;0.0;0.0;0.0;-5500.0;-245.0;-5255.0;0.0;0.0;0.0;0.0;-5255.0;2683.0;35500.0;-0.013477777777777778;0.0056375;0.07888888888888888;0.0;-0.0131375;-3.402777777777778E-4;10.0
16020;245.0;0.0;0.0;0.0;-5500.0;-245.0;-5255.0;0.0;0.0;0.0;0.0;-5255.0;2683.0;35500.0;-0.013477777777777778;0.0056375;0.07888888888888888;0.0;-0.0131375;-3.402777777777778E-4;10.0
16080;245.0;0.0;0.0;0.0;-5500.0;-245.0;-5255.0;0.0;0.0;0.0;0.0;-5255.0;2683.0;35500.0;-0.013477777777777778;0.0056375;0.07888888888888888;0.0;-0.0131375;-3.402777777777778E-4;10.0
16140;245.0;0.0;0.0;0.0;-5500.0;-245.0;-5255.0;0.0;0.0;0.0;0.0;-5255.0;2683.0;35500.0;-0.013477777777777778;0.0056375;0.07888888888888888;0.0;-0.0131375;-3.402777777777778E-4;10.0
16200;245.0;0.0;0.0;0.0;-5500.0;-245.0;-5255.0;0.0;0.0;0.0;0.0;-5255.0;2683.0;35500.0;-0.013477777777777778;0.0056375;0.07888888888888888;0.0;-0.0131375;-3.402777777777778E-4;10.0
16260;247.0;0.0;0.0;0.0;-5500.0;-247.0;-5253.0;0.0;0.0;0.0;0.0;-5253.0;2683.0;35500.0;-0.013475555555555555;0.0056325;0.07888888888888888;0.0;-0.0131325;-3.4305555555555554E-4;10.0
16320;247.0;0.0;0.0;0.0;-5500.0;-247.0;-5253.0;0.0;0.0;0.0;0.0;-5253.0;2683.0;35500.0;-0.013475555555555555;0.0056325;0.07888888888888888;0.0;-0.0131325;-3.4305555555555554E-4;10.0
16380;247.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;247.0;20.0;15000.0;0.0017907500000000002;0.0;0.03333333333333333;0.0;0.0;0.0;10.0
16440;247.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;247.0;20.0;15000.0;0.0017907500000000002;0.0;0.03333333333333333;0.0;0.0;0.0;10.0
16500;247.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;247.0;20.0;1
